material_id,formula,elements,num_elements,energy_above_hull,crystal_system,spacegroup_number,spacegroup_symbol,band_gap,theoretical,is_metal,electronegativity_difference,atomic_concentrations
mp-1211236,La(Mg2Al)4,"Al, La, Mg",3,0.04767166787393151,Tetragonal,139,I4/mmm,0.0,True,True,0.18171062159378576,La: 0.2500; Mg: 0.5000; Al: 0.2500
mp-1207061,Ba(AlGa)2,"Al, Ba, Ga",3,0.0,Tetragonal,139,I4/mmm,0.0,True,True,0.3950808637341081,Ba: 0.3333; Al: 0.3333; Ga: 0.3333
mp-30427,BaZnBi2,"Ba, Bi, Zn",3,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.4613296001775737,Ba: 0.2500; Zn: 0.2500; Bi: 0.5000
mp-1105077,Zr(Al2Fe)4,"Al, Fe, Zr",3,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.17741194999210172,Zr: 0.2500; Al: 0.5000; Fe: 0.2500
mp-982188,Y(Mn2Fe)4,"Fe, Mn, Y",3,0.020775678196288894,Tetragonal,139,I4/mmm,0.0,False,True,0.21602951187279948,Y: 0.2500; Mn: 0.5000; Fe: 0.2500
mp-1025165,Zr(VGa2)2,"Ga, V, Zr",3,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.19615045245933033,Zr: 0.2500; V: 0.2500; Ga: 0.5000
mp-569696,La(AlGa)2,"Al, Ga, La",3,0.0,Tetragonal,139,I4/mmm,0.0,False,True,0.29892399628593813,La: 0.3333; Al: 0.3333; Ga: 0.3333
mp-21080,La(NiSn)2,"La, Ni, Sn",3,0.048903890999999255,Tetragonal,139,I4/mmm,0.0,False,True,0.39415169104743863,La: 0.3333; Ni: 0.3333; Sn: 0.3333
mp-30177,Y(Al2Cr)4,"Al, Cr, Y",3,0.011608321230766272,Tetragonal,139,I4/mmm,0.0,False,True,0.1772709790123584,Y: 0.2500; Al: 0.5000; Cr: 0.2500
mp-669918,VSnRh2,"Rh, Sn, V",3,0.010828268125000484,Tetragonal,139,I4/mmm,0.0,False,True,0.2691073205990502,V: 0.2500; Sn: 0.2500; Rh: 0.5000
mp-1071623,CuSnAu,"Au, Cu, Sn",3,0.02591607999999823,Tetragonal,139,I4/mmm,0.0,False,True,0.2885981442921782,Cu: 0.3333; Sn: 0.3333; Au: 0.3333
mp-1211922,K(InGa)2,"Ga, In, K",3,0.0031375496874996855,Tetragonal,139,I4/mmm,0.0,True,True,0.459782557302906,K: 0.3333; In: 0.3333; Ga: 0.3333
mp-1207708,Y(AlFe2)4,"Al, Fe, Y",3,0.03555223076922154,Tetragonal,139,I4/mmm,0.0,True,True,0.24913600703230357,Y: 0.2500; Al: 0.2500; Fe: 0.5000
mp-768498,Cr7Ni20Mo3,"Cr, Mo, Ni",3,0.015227642666665986,Triclinic,1,P1,0.0,True,True,0.14043582955293935,Cr: 0.2333; Ni: 0.6667; Mo: 0.1000
mp-766895,Cr8Ni50Mo17,"Cr, Mo, Ni",3,0.02692117808888561,Triclinic,1,P1,0.0,True,True,0.1411854572303159,Cr: 0.1067; Ni: 0.6667; Mo: 0.2267
mp-768654,Cr7Ni20Mo3,"Cr, Mo, Ni",3,0.022171093333334113,Triclinic,1,P1,0.0,True,True,0.14043582955293935,Cr: 0.2333; Ni: 0.6667; Mo: 0.1000
mp-771746,Cr11Ni40Mo9,"Cr, Mo, Ni",3,0.03144011524999968,Triclinic,1,P1,0.0,True,True,0.14409680388158824,Cr: 0.1833; Ni: 0.6667; Mo: 0.1500
mp-1224596,Hf2Ga3Co,"Co, Ga, Hf",3,0.07265196486110526,Triclinic,1,P1,0.0,True,True,0.24989442215108004,Hf: 0.3333; Ga: 0.5000; Co: 0.1667
mp-767825,Cr22Ni50Mo3,"Cr, Mo, Ni",3,0.006090442799999707,Triclinic,1,P1,0.0,True,True,0.12970050972229147,Cr: 0.2933; Ni: 0.6667; Mo: 0.0400
mp-1224818,Hf4Ga5Ni3,"Ga, Hf, Ni",3,0.07867740090277664,Triclinic,1,P1,0.0,True,True,0.2611034277829381,Hf: 0.3333; Ga: 0.4167; Ni: 0.2500
mp-1229168,Al27(FeNi2)2,"Al, Fe, Ni",3,0.0,Triclinic,1,P1,0.0,True,True,0.0828626708610229,Al: 0.9000; Fe: 0.0333; Ni: 0.0667
mp-1185648,Mg16Al12Au,"Al, Au, Mg",3,0.017913579195402818,Triclinic,1,P1,0.0,True,True,0.24833619956476083,Mg: 0.5517; Al: 0.4138; Au: 0.0345
mp-766580,Cr11Ni40Mo9,"Cr, Mo, Ni",3,0.026579263166667033,Triclinic,1,P1,0.0,True,True,0.14409680388158824,Cr: 0.1833; Ni: 0.6667; Mo: 0.1500
mp-581775,Cs5(KPb6)3,"Cs, K, Pb",3,0.006193047475961055,Triclinic,1,P1,0.7385999999999999,False,False,0.7675407155324074,Cs: 0.4167; K: 0.0833; Pb: 0.5000
mp-1216204,Zr2Ga3Co,"Co, Ga, Zr",3,0.07100739405555156,Triclinic,1,P1,0.0,True,True,0.23582597161654792,Zr: 0.3333; Ga: 0.5000; Co: 0.1667
mp-1105558,Ca5CdCu2,"Ca, Cd, Cu",3,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.4063692132777777,Ca: 0.6250; Cd: 0.1250; Cu: 0.2500
mp-17230,Nb5GaSn2,"Ga, Nb, Sn",3,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.15619999199743892,Nb: 0.6250; Ga: 0.1250; Sn: 0.2500
mp-18127,Sr(Ni2Sn)2,"Ni, Sn, Sr",3,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.42340140528817327,Sr: 0.2500; Ni: 0.5000; Sn: 0.2500
mp-1200065,La6Co13Bi,"Bi, Co, La",3,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.36327813036294926,La: 0.3000; Co: 0.6500; Bi: 0.0500
mp-567883,Ti4CoBi2,"Bi, Co, Ti",3,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.21875342562915395,Ti: 0.5714; Co: 0.1429; Bi: 0.2857
mp-569743,Ti4MnBi2,"Bi, Mn, Ti",3,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.2159648497476629,Ti: 0.5714; Mn: 0.1429; Bi: 0.2857
mp-1208257,Ti4CrBi2,"Bi, Cr, Ti",3,0.0,Tetragonal,140,I4/mcm,0.0,True,True,0.20995626366712955,Ti: 0.5714; Cr: 0.1429; Bi: 0.2857
mp-1197673,La6Co13Pb,"Co, La, Pb",3,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.3845942667279375,La: 0.3000; Co: 0.6500; Pb: 0.0500
mp-21297,LiSn4Ru,"Li, Ru, Sn",3,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.39300834031297044,Li: 0.1667; Sn: 0.6667; Ru: 0.1667
mp-1214527,Ba3Sn4Bi,"Ba, Bi, Sn",3,0.009661410144230054,Tetragonal,140,I4/mcm,0.0,True,True,0.5241645137740631,Ba: 0.3750; Sn: 0.5000; Bi: 0.1250
mp-1192662,SrCu9Sn4,"Cu, Sn, Sr",3,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.2508404241093268,Sr: 0.0714; Cu: 0.6429; Sn: 0.2857
mp-510484,Ca(Ni2Sn)2,"Ca, Ni, Sn",3,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.401777301499226,Ca: 0.2500; Ni: 0.5000; Sn: 0.2500
mp-1105702,Zr4NbGa3,"Ga, Nb, Zr",3,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.22321164284149697,Zr: 0.5000; Nb: 0.1250; Ga: 0.3750
mp-571034,CaCu9Sn4,"Ca, Cu, Sn",3,0.007251159285712738,Tetragonal,140,I4/mcm,0.0,False,True,0.23804046989140826,Ca: 0.0714; Cu: 0.6429; Sn: 0.2857
mp-1200922,La6TlCo13,"Co, La, Tl",3,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.35339920769577277,La: 0.3000; Tl: 0.0500; Co: 0.6500
mp-1189582,Y5Ni2Bi,"Bi, Ni, Y",3,0.0075083071874981755,Tetragonal,140,I4/mcm,0.0,False,True,0.35322620231234264,Y: 0.6250; Ni: 0.2500; Bi: 0.1250
mp-21894,LiSn4Ir,"Ir, Li, Sn",3,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.39300834031297044,Li: 0.1667; Sn: 0.6667; Ir: 0.1667
mp-1106139,In4Bi3Pb,"Bi, In, Pb",3,0.08531945437499777,Tetragonal,140,I4/mcm,0.0,False,True,0.18496198933835029,In: 0.5000; Bi: 0.3750; Pb: 0.1250
mp-20804,Rb(InAu2)2,"Au, In, Rb",3,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.7068238818828917,Rb: 0.2500; In: 0.2500; Au: 0.5000
mp-1104488,Sr(Cu2Sn)2,"Cu, Sn, Sr",3,0.027580087142861753,Tetragonal,140,I4/mcm,0.0,False,True,0.42073596233267246,Sr: 0.2500; Cu: 0.5000; Sn: 0.2500
mp-20202,MgSn4Ru,"Mg, Ru, Sn",3,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.27449448486667677,Mg: 0.1667; Sn: 0.6667; Ru: 0.1667
mp-571457,Ti4NiBi2,"Bi, Ni, Ti",3,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.22200386097028643,Ti: 0.5714; Ni: 0.1429; Bi: 0.2857
mp-21134,K(InAu2)2,"Au, In, K",3,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.7068238818828917,K: 0.2500; In: 0.2500; Au: 0.5000
mp-1211603,La6Al5Fe9,"Al, Fe, La",3,0.0,Tetragonal,140,I4/mcm,0.0,True,True,0.31127801078778433,La: 0.3000; Al: 0.2500; Fe: 0.4500
mp-16648,LiSn4Rh,"Li, Rh, Sn",3,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.4062429486567531,Li: 0.1667; Sn: 0.6667; Rh: 0.1667
mp-570271,Ti4FeBi2,"Bi, Fe, Ti",3,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.21437141143542515,Ti: 0.5714; Fe: 0.1429; Bi: 0.2857
mp-1192715,BaCu9Sn4,"Ba, Cu, Sn",3,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.26621017475456704,Ba: 0.0714; Cu: 0.6429; Sn: 0.2857
mp-1104302,La(Ni2Sn)2,"La, Ni, Sn",3,0.0,Tetragonal,140,I4/mcm,0.0,True,True,0.3585387008399511,La: 0.2500; Ni: 0.5000; Sn: 0.2500
mp-1211934,La6AlFe13,"Al, Fe, La",3,0.024032911149999947,Tetragonal,140,I4/mcm,0.0,True,True,0.33074159097398076,La: 0.3000; Al: 0.0500; Fe: 0.6500
mp-1214009,Ca4MgSn3,"Ca, Mg, Sn",3,0.014805861136361731,Tetragonal,140,I4/mcm,0.0,True,True,0.4456578704566991,Ca: 0.5000; Mg: 0.1250; Sn: 0.3750
mp-1208727,Sr3Sn4Bi,"Bi, Sn, Sr",3,0.0,Tetragonal,140,I4/mcm,0.0,True,True,0.49513729156669267,Sr: 0.3750; Sn: 0.5000; Bi: 0.1250
mp-1196549,La6Fe13Pb,"Fe, La, Pb",3,0.014089439000000148,Tetragonal,140,I4/mcm,0.0,False,True,0.367061302781974,La: 0.3000; Fe: 0.6500; Pb: 0.0500
mp-1203758,La6InCo13,"Co, In, La",3,0.007310476000000676,Tetragonal,140,I4/mcm,0.0,False,True,0.3548224908316832,La: 0.3000; In: 0.0500; Co: 0.6500
mp-1199127,La6Co13Sn,"Co, La, Sn",3,0.0,Tetragonal,140,I4/mcm,0.0,False,True,0.3604719129141686,La: 0.3000; Co: 0.6500; Sn: 0.0500
mp-1207753,Y5BiPd2,"Bi, Pd, Y",3,0.0,Tetragonal,140,I4/mcm,0.0,True,True,0.4484138713287091,Y: 0.6250; Bi: 0.1250; Pd: 0.2500
mp-1198430,La6Fe13Sn,"Fe, La, Sn",3,0.013669822249999797,Tetragonal,140,I4/mcm,0.0,False,True,0.3399393328227847,La: 0.3000; Fe: 0.6500; Sn: 0.0500
mp-1207770,Y5BiPt2,"Bi, Pt, Y",3,0.0,Tetragonal,140,I4/mcm,0.0,True,True,0.4771530152896447,Y: 0.6250; Bi: 0.1250; Pt: 0.2500
mp-1211667,La6Mn9Al5,"Al, La, Mn",3,0.03865459705603591,Tetragonal,140,I4/mcm,0.0,True,True,0.21737065119284157,La: 0.3000; Mn: 0.4500; Al: 0.2500
mp-1078460,Li2CuSn2,"Cu, Li, Sn",3,0.0,Tetragonal,141,I4_1/amd,0.0,False,True,0.4708120644163656,Li: 0.4000; Cu: 0.2000; Sn: 0.4000
mp-1080714,Li2AgSn2,"Ag, Li, Sn",3,0.0,Tetragonal,141,I4_1/amd,0.0,False,True,0.4753272556881206,Li: 0.4000; Ag: 0.2000; Sn: 0.4000
mp-31496,Li2Sn2Au,"Au, Li, Sn",3,0.0,Tetragonal,141,I4_1/amd,0.0,False,True,0.6125879528688105,Li: 0.4000; Sn: 0.4000; Au: 0.2000
mp-1203372,Sc5(CoSn3)6,"Co, Sc, Sn",3,0.0,Tetragonal,142,I4_1/acd,0.019399999999999196,False,False,0.28912810608516604,Sc: 0.5556; Co: 0.1111; Sn: 0.3333
mp-569111,Sr14MnBi11,"Bi, Mn, Sr",3,0.0,Tetragonal,142,I4_1/acd,0.0,False,True,0.5214120847565556,Sr: 0.5385; Mn: 0.0385; Bi: 0.4231
mp-570149,Ca14MnBi11,"Bi, Ca, Mn",3,0.0,Tetragonal,142,I4_1/acd,0.0,True,True,0.49686368423347177,Ca: 0.5385; Mn: 0.0385; Bi: 0.4231
mp-567518,Ba14MnBi11,"Ba, Bi, Mn",3,0.0,Tetragonal,142,I4_1/acd,0.0,True,True,0.5509149194936638,Ba: 0.5385; Mn: 0.0385; Bi: 0.4231
mp-1224821,Ga4Ni3Pd,"Ga, Ni, Pd",3,0.022373894955357798,Trigonal,146,R3,0.0,True,True,0.1237878729924705,Ga: 0.5000; Ni: 0.3750; Pd: 0.1250
mp-680394,Ca3AlCd17,"Al, Ca, Cd",3,0.0042443624603181185,Trigonal,146,R3,0.0,False,True,0.24049363444510702,Ca: 0.1429; Al: 0.0476; Cd: 0.8095
mp-30662,Zn3Ga4Pd7,"Ga, Pd, Zn",3,0.01934726714285695,Trigonal,146,R3,0.0,False,True,0.23602252573231494,Zn: 0.2143; Ga: 0.2857; Pd: 0.5000
mp-1224838,Ga4Ni3Pt,"Ga, Ni, Pt",3,0.002767680072116363,Trigonal,146,R3,0.0,True,True,0.14865543212409016,Ga: 0.5000; Ni: 0.3750; Pt: 0.1250
mp-1215074,Ag3Pd13Pb6,"Ag, Pb, Pd",3,0.05115647760890596,Trigonal,152,P3_121,0.0,True,True,0.12061567267924918,Ag: 0.1364; Pd: 0.5909; Pb: 0.2727
mp-1189061,Y3MnAu5,"Au, Mn, Y",3,0.06655152856321678,Trigonal,148,R-3,0.0,False,True,0.6222539674441618,Y: 0.3333; Mn: 0.1111; Au: 0.5556
mp-1203338,Ga40SnMo8,"Ga, Mo, Sn",3,0.0,Trigonal,148,R-3,0.0,False,True,0.12974841898165174,Ga: 0.8163; Sn: 0.0204; Mo: 0.1633
mp-1197144,Y(Ga5Mo)8,"Ga, Mo, Y",3,0.018813998388459652,Trigonal,148,R-3,0.0,False,True,0.25700790109350685,Y: 0.1429; Ga: 0.7143; Mo: 0.1429
mp-1223685,K9NaTl13,"K, Na, Tl",3,0.0458300604687516,Trigonal,148,R-3,0.0,True,True,0.39173454612962083,K: 0.3913; Na: 0.0435; Tl: 0.5652
mp-1203027,Ga40AgMo8,"Ag, Ga, Mo",3,0.0,Trigonal,148,R-3,0.0,False,True,0.129393549088067,Ga: 0.8163; Ag: 0.0204; Mo: 0.1633
mp-1204344,Ga40CuMo8,"Cu, Ga, Mo",3,0.0030704205037537236,Trigonal,148,R-3,0.0,False,True,0.12917706402152498,Ga: 0.8163; Cu: 0.0204; Mo: 0.1633
mp-1195837,Ga40Mo8Au,"Au, Ga, Mo",3,0.0,Trigonal,148,R-3,0.0,True,True,0.16026737343292527,Ga: 0.8163; Mo: 0.1633; Au: 0.0204
mp-580480,Mn8Zn14Ga27,"Ga, Mn, Zn",3,0.010641511051806773,Trigonal,148,R-3,0.0,False,True,0.10285066387109777,Mn: 0.1633; Zn: 0.2857; Ga: 0.5510
mp-1204258,La(Ga5Mo)8,"Ga, La, Mo",3,0.01605845618578705,Trigonal,148,R-3,0.0,False,True,0.29473613242203955,La: 0.1429; Ga: 0.7143; Mo: 0.1429
mp-1203283,Sc(Ga5Mo)8,"Ga, Mo, Sc",3,0.013697897266011339,Trigonal,148,R-3,0.0,False,True,0.2149988134756059,Sc: 0.1429; Ga: 0.7143; Mo: 0.1429
mp-1220586,Nb3V3Ir2,"Ir, Nb, V",3,0.045706094374999395,Trigonal,155,R32,0.0,True,True,0.25364529859628787,Nb: 0.3750; V: 0.3750; Ir: 0.2500
mp-1224669,K16Tl22Pd,"K, Pd, Tl",3,0.0,Trigonal,155,R32,0.0,True,True,0.4159470709260565,K: 0.4103; Tl: 0.5641; Pd: 0.0256
mp-1217094,Ti3Nb3Sn2,"Nb, Sn, Ti",3,0.0,Trigonal,155,R32,0.0,True,True,0.17086178624841772,Ti: 0.3750; Nb: 0.3750; Sn: 0.2500
mp-1220636,Nb3Al2Mo3,"Al, Mo, Nb",3,0.02455129890000407,Trigonal,155,R32,0.0,True,True,0.2692002043089864,Nb: 0.3750; Al: 0.2500; Mo: 0.3750
mp-567528,Li17(AgSn2)3,"Ag, Li, Sn",3,0.010153983769230823,Trigonal,157,P31m,0.0,False,True,0.3464025837086092,Li: 0.8500; Ag: 0.0500; Sn: 0.1000
mp-1220667,Nb3AlFe8,"Al, Fe, Nb",3,0.02007405083333147,Trigonal,156,P3m1,0.0,True,True,0.10727366353811585,Nb: 0.2500; Al: 0.0833; Fe: 0.6667
mp-1227488,Ca(BiAu3)2,"Au, Bi, Ca",3,0.0,Trigonal,156,P3m1,0.0,True,True,0.5988789527108128,Ca: 0.2000; Bi: 0.2000; Au: 0.6000
mp-1220247,Sc(TiFe3)2,"Fe, Sc, Ti",3,0.009783783611110763,Trigonal,156,P3m1,0.0,True,True,0.1946689497583012,Sc: 0.2000; Ti: 0.2000; Fe: 0.6000
mp-1215704,Zr3Mn8Al,"Al, Mn, Zr",3,0.0,Trigonal,156,P3m1,0.0,True,True,0.09949874371066199,Zr: 0.2500; Mn: 0.6667; Al: 0.0833
mp-1221748,Mn8Nb3Al,"Al, Mn, Nb",3,0.0,Trigonal,156,P3m1,0.0,True,True,0.024874685927665518,Mn: 0.6667; Nb: 0.2500; Al: 0.0833
mp-1228194,Al6CoCu3,"Al, Co, Cu",3,0.0,Trigonal,156,P3m1,0.0,True,True,0.13972830779766846,Al: 0.6000; Co: 0.1000; Cu: 0.3000
mp-1216007,YZr2Ni15,"Ni, Y, Zr",3,0.04007497888888789,Trigonal,156,P3m1,0.0,True,True,0.23079104439479337,Y: 0.0556; Zr: 0.1111; Ni: 0.8333
mp-1216072,Y2Ga3Ag,"Ag, Ga, Y",3,0.0,Trigonal,156,P3m1,0.0,True,True,0.2953340857778225,Y: 0.3333; Ga: 0.5000; Ag: 0.1667
mp-1222173,Mg3ScZn8,"Mg, Sc, Zn",3,0.0039509044827599205,Trigonal,156,P3m1,0.0,True,True,0.15489019408026514,Mg: 0.2500; Sc: 0.0833; Zn: 0.6667
mp-1227757,Ca3BiAu14,"Au, Bi, Ca",3,5.001055555897693e-05,Trigonal,156,P3m1,0.0,True,True,0.5733645555667415,Ca: 0.1667; Bi: 0.0556; Au: 0.7778
mp-1224446,Hf3TaFe8,"Fe, Hf, Ta",3,0.01984791416666809,Trigonal,156,P3m1,0.0,True,True,0.23173260452512937,Hf: 0.2500; Ta: 0.0833; Fe: 0.6667
mp-1220105,Ni3(Sn2Pt)2,"Ni, Pt, Sn",3,0.03719527972222103,Trigonal,156,P3m1,0.0,True,True,0.13234005020736875,Ni: 0.5000; Sn: 0.3333; Pt: 0.1667
mp-1216178,Y3(Ga2Cu)2,"Cu, Ga, Y",3,0.025224064074079067,Trigonal,156,P3m1,0.0,True,True,0.31144823004794875,Y: 0.5000; Ga: 0.3333; Cu: 0.1667
mp-1216081,Y2Ga3Cu,"Cu, Ga, Y",3,0.0,Trigonal,156,P3m1,0.0,True,True,0.2904833137299896,Y: 0.3333; Ga: 0.5000; Cu: 0.1667
mp-1218090,Ta3AlFe8,"Al, Fe, Ta",3,0.029846799166667992,Trigonal,156,P3m1,0.0,True,True,0.14522731224608623,Ta: 0.2500; Al: 0.0833; Fe: 0.6667
mp-1224151,In3Sn3Au4,"Au, In, Sn",3,0.029943693437509467,Trigonal,156,P3m1,0.0,True,True,0.3355532744587661,In: 0.3000; Sn: 0.3000; Au: 0.4000
mp-1229014,Ca3(InGa2)2,"Ca, Ga, In",3,0.03166314166666773,Trigonal,156,P3m1,0.0,True,True,0.4001249804748512,Ca: 0.5000; In: 0.1667; Ga: 0.3333
mp-1219928,PdPtAu,"Au, Pd, Pt",3,0.05507961555555596,Trigonal,156,P3m1,0.0,True,True,0.1451436070471816,Pd: 0.3333; Pt: 0.3333; Au: 0.3333
mp-1215398,Zr3TiMn8,"Mn, Ti, Zr",3,0.011996466458333188,Trigonal,156,P3m1,0.0,True,True,0.09482073730056216,Zr: 0.2500; Ti: 0.0833; Mn: 0.6667
mp-1223662,IrOsRu,"Ir, Os, Ru",3,0.06329979458332957,Trigonal,156,P3m1,0.0,True,True,0.0,Ir: 0.3333; Os: 0.3333; Ru: 0.3333
mp-1216091,Y2Ga3Ni,"Ga, Ni, Y",3,0.025366930000000565,Trigonal,156,P3m1,0.0,True,True,0.2920616373302047,Y: 0.3333; Ga: 0.5000; Ni: 0.1667
mp-1227928,BaSrPb6,"Ba, Pb, Sr",3,0.0006735720833357384,Trigonal,156,P3m1,0.0,True,True,0.6107321425960811,Ba: 0.1250; Sr: 0.1250; Pb: 0.7500
mp-1227423,Be8NbCr3,"Be, Cr, Nb",3,0.024979439255952585,Trigonal,156,P3m1,0.0,True,True,0.03840572873934298,Be: 0.6667; Nb: 0.0833; Cr: 0.2500
mp-30477,LiCaSn,"Ca, Li, Sn",3,0.0,Trigonal,156,P3m1,0.0,False,True,0.4573352769637999,Li: 0.3333; Ca: 0.3333; Sn: 0.3333
mp-1220670,Nb3AlCr8,"Al, Cr, Nb",3,0.034457493000008554,Trigonal,156,P3m1,0.0,True,True,0.027220804951768377,Nb: 0.2500; Al: 0.0833; Cr: 0.6667
mp-1219410,Sc3(Ga2Ni)2,"Ga, Ni, Sc",3,0.08455759527777396,Trigonal,156,P3m1,0.0,True,True,0.2439546861384074,Sc: 0.5000; Ga: 0.3333; Ni: 0.1667
mp-1227750,Ca6MnAl11,"Al, Ca, Mn",3,0.01597873168803421,Trigonal,156,P3m1,0.0,True,True,0.2855209663443689,Ca: 0.3333; Mn: 0.0556; Al: 0.6111
mp-1218087,Ta3Mn8Al,"Al, Mn, Ta",3,0.0,Trigonal,156,P3m1,0.0,True,True,0.029474565306379017,Ta: 0.2500; Mn: 0.6667; Al: 0.0833
mp-1218061,Ta3AlCr8,"Al, Cr, Ta",3,0.017146381250000786,Trigonal,156,P3m1,0.0,True,True,0.06824689655133692,Ta: 0.2500; Al: 0.0833; Cr: 0.6667
mp-1218858,Sr2AlIn3,"Al, In, Sr",3,0.020718350416665476,Trigonal,156,P3m1,0.0,True,True,0.37606515392947537,Sr: 0.3333; Al: 0.1667; In: 0.5000
mp-1219001,Sn2Pd2Au,"Au, Pd, Sn",3,0.0332719329999982,Trigonal,156,P3m1,0.0,True,True,0.2130164312911096,Sn: 0.4000; Pd: 0.4000; Au: 0.2000
mp-1217381,Ti10CuSn6,"Cu, Sn, Ti",3,0.017575787058824233,Trigonal,162,P-31m,0.0,True,True,0.20293350369127128,Ti: 0.5882; Cu: 0.0588; Sn: 0.3529
mp-1224607,Hf10CuSn7,"Cu, Hf, Sn",3,0.0,Trigonal,162,P-31m,0.0,True,True,0.324499614791759,Hf: 0.5556; Cu: 0.0556; Sn: 0.3889
mp-1215872,Zr3MnCo8,"Co, Mn, Zr",3,0.018048595134536605,Trigonal,160,R3m,0.0,True,True,0.23973944189473695,Zr: 0.2500; Mn: 0.0833; Co: 0.6667
mp-981988,Y(Mg4Al3)4,"Al, Mg, Y",3,0.01712422012931203,Trigonal,160,R3m,0.0,True,True,0.1565596930886108,Y: 0.1250; Mg: 0.5000; Al: 0.3750
mp-1203560,La15Cd2Rh5,"Cd, La, Rh",3,0.0,Trigonal,160,R3m,0.0,False,True,0.494502839072982,La: 0.6818; Cd: 0.0909; Rh: 0.2273
mp-1185680,Mg16Al12Ni,"Al, Mg, Ni",3,0.053502358922414395,Trigonal,160,R3m,0.0,True,True,0.16935212631460242,Mg: 0.5517; Al: 0.4138; Ni: 0.0345
mp-27368,NaLi5Sn4,"Li, Na, Sn",3,0.08292859395833307,Trigonal,160,R3m,0.0,False,True,0.48439756399057166,Na: 0.1000; Li: 0.5000; Sn: 0.4000
mp-1185678,Mg16Al12Pb,"Al, Mg, Pb",3,0.019698001724137715,Trigonal,160,R3m,0.0,True,True,0.21848902812321247,Mg: 0.5517; Al: 0.4138; Pb: 0.0345
mp-1221807,Mn3Al2V3,"Al, Mn, V",3,0.054815444374998634,Trigonal,160,R3m,0.0,True,True,0.0357071421427142,Mn: 0.3750; Al: 0.2500; V: 0.3750
mp-1215560,Zr3NbZn8,"Nb, Zn, Zr",3,0.01564493847222259,Trigonal,160,R3m,0.0,True,True,0.1368367843657382,Zr: 0.2500; Nb: 0.0833; Zn: 0.6667
mp-1215266,ZrTi2Ni9,"Ni, Ti, Zr",3,0.01851818750000067,Trigonal,160,R3m,0.0,True,True,0.19685019685029523,Zr: 0.0833; Ti: 0.1667; Ni: 0.7500
mp-1217391,Ti13Al9Co8,"Al, Co, Ti",3,0.0,Trigonal,160,R3m,0.0,True,True,0.14080916952465206,Ti: 0.4333; Al: 0.3000; Co: 0.2667
mp-1224459,Hf3TaCo8,"Co, Hf, Ta",3,0.04359664763889093,Trigonal,160,R3m,0.0,True,True,0.25479839525048464,Hf: 0.2500; Ta: 0.0833; Co: 0.6667
mp-1220600,NbVCo6,"Co, Nb, V",3,0.023038301666667316,Trigonal,160,R3m,0.0,True,True,0.1149932063210692,Nb: 0.1250; V: 0.1250; Co: 0.7500
mp-1227887,Ca3MgNi14,"Ca, Mg, Ni",3,0.0047218738194452214,Trigonal,160,R3m,0.0,True,True,0.35184039942375384,Ca: 0.1667; Mg: 0.0556; Ni: 0.7778
mp-1217124,Ti2Co3Sn2,"Co, Sn, Ti",3,0.0,Trigonal,160,R3m,0.0,True,True,0.1712856547122498,Ti: 0.2857; Co: 0.4286; Sn: 0.2857
mp-1185688,Mg16Al12Os,"Al, Mg, Os",3,0.07590591601652408,Trigonal,160,R3m,0.0,True,True,0.20145369433976415,Mg: 0.5517; Al: 0.4138; Os: 0.0345
mp-1185733,Mg16TiAl12,"Al, Mg, Ti",3,0.05960157357758833,Trigonal,160,R3m,0.0,True,True,0.1470486504140212,Mg: 0.5517; Ti: 0.0345; Al: 0.4138
mp-1185727,Mg16ScAl12,"Al, Mg, Sc",3,0.028411205301724696,Trigonal,160,R3m,0.0,True,True,0.14658214694367094,Mg: 0.5517; Sc: 0.0345; Al: 0.4138
mp-1216367,Y2CoNi5,"Co, Ni, Y",3,0.017045911794872026,Trigonal,160,R3m,0.0,True,True,0.2967716925516987,Y: 0.2500; Co: 0.1250; Ni: 0.6250
mp-1216765,V2Co9W,"Co, V, W",3,0.00785949305555178,Trigonal,160,R3m,0.0,True,True,0.17208686437055237,V: 0.1667; Co: 0.7500; W: 0.0833
