material_id,formula,elements,num_elements,energy_above_hull,crystal_system,spacegroup_number,spacegroup_symbol,band_gap,theoretical,is_metal
mp-1193055,Ca13Al14,"Al, Ca",2,0.0,Monoclinic,12,C2/m,0.0,False,True
mp-646039,In7Cu10,"Cu, In",2,0.0,Monoclinic,12,C2/m,0.0,False,True
mp-580931,MgZn5,"Mg, Zn",2,0.03014021803571265,Monoclinic,12,C2/m,0.0,False,True
mp-1202900,Al13Fe4,"Al, Fe",2,0.0,Monoclinic,12,C2/m,0.0,False,True
mp-510438,InPt,"In, Pt",2,0.020134795125002825,Monoclinic,12,C2/m,0.0,False,True
mp-31485,Ga5Pd13,"Ga, Pd",2,0.0,Monoclinic,12,C2/m,0.0,False,True
mp-622570,Ti2Cu3,"Cu, Ti",2,0.0024576344999989175,Tetragonal,129,P4/nmm,0.0,False,True
mp-998972,TiAu,"Au, Ti",2,0.0,Tetragonal,129,P4/nmm,0.0,False,True
mp-640045,Ti8Bi9,"Bi, Ti",2,0.0,Tetragonal,129,P4/nmm,0.0,False,True
mp-1007758,HfCd,"Cd, Hf",2,0.0,Tetragonal,129,P4/nmm,0.0,False,True
mp-999133,TaPd,"Pd, Ta",2,0.0,Tetragonal,129,P4/nmm,0.0,False,True
mp-11239,ZrAg,"Ag, Zr",2,0.0,Tetragonal,129,P4/nmm,0.0,False,True
mp-2078,TiCu,"Cu, Ti",2,0.0,Tetragonal,129,P4/nmm,0.0,False,True
mp-1007755,HfAu,"Au, Hf",2,0.0,Tetragonal,129,P4/nmm,0.0,False,True
mp-23313,InBi,"Bi, In",2,0.04432653499999617,Tetragonal,129,P4/nmm,0.0,False,True
mp-1017985,TiAg,"Ag, Ti",2,0.0,Tetragonal,129,P4/nmm,0.0,False,True
mp-13156,HfAg,"Ag, Hf",2,0.0,Tetragonal,129,P4/nmm,0.0,False,True
mp-1017540,ZrCd,"Cd, Zr",2,0.0,Tetragonal,129,P4/nmm,0.0,False,True
mp-30500,TiCd,"Cd, Ti",2,0.0,Tetragonal,129,P4/nmm,0.0,False,True
mp-1199235,La5Ir3,"Ir, La",2,0.0,Tetragonal,130,P4/ncc,0.0,False,True
mp-1198712,Y5Ir3,"Ir, Y",2,0.0,Tetragonal,130,P4/ncc,0.0,False,True
mp-672217,La5Ga3,"Ga, La",2,0.0,Tetragonal,130,P4/ncc,0.0,False,True
mp-672256,Y5Ga3,"Ga, Y",2,0.01638631367187493,Tetragonal,130,P4/ncc,0.0,False,True
mp-1192771,OsW2,"Os, W",2,0.029563740999996924,Tetragonal,136,P4_2/mnm,0.0,False,True
mp-1188977,Ga3Rh,"Ga, Rh",2,0.011919769810266878,Tetragonal,136,P4_2/mnm,0.0,False,True
mp-1193531,Ta2Al,"Al, Ta",2,0.0,Tetragonal,136,P4_2/mnm,0.0,False,True
mp-636368,Ga3Fe,"Fe, Ga",2,0.0,Tetragonal,136,P4_2/mnm,0.0,False,True
mp-570560,Na3Hg2,"Hg, Na",2,0.048197753000000176,Tetragonal,136,P4_2/mnm,0.0,False,True
mp-1194495,Ta2Au,"Au, Ta",2,0.0,Tetragonal,136,P4_2/mnm,0.0,False,True
mp-1195396,Nb4Ga5,"Ga, Nb",2,0.003169862222222264,Tetragonal,136,P4_2/mnm,0.0,False,True
mp-22236,In3Co,"Co, In",2,0.0,Tetragonal,136,P4_2/mnm,0.0,False,True
mp-13470,Zr3Al2,"Al, Zr",2,0.03617644129999675,Tetragonal,136,P4_2/mnm,0.0,False,True
mp-20559,Ga3Co,"Co, Ga",2,0.0,Tetragonal,136,P4_2/mnm,0.0,False,True
mp-630976,In3Ir,"In, Ir",2,0.004296428125002194,Tetragonal,136,P4_2/mnm,0.0,False,True
mp-7507,Sr3Li2,"Li, Sr",2,0.005140342409089671,Tetragonal,136,P4_2/mnm,0.0,False,True
mp-1189634,Ga3Ir,"Ga, Ir",2,0.022756848625000714,Tetragonal,136,P4_2/mnm,0.0,False,True
mp-1193848,Zr2Re,"Re, Zr",2,0.0844003301333327,Tetragonal,136,P4_2/mnm,0.0,False,True
mp-18614,In3Rh,"In, Rh",2,0.0,Tetragonal,136,P4_2/mnm,0.0,False,True
mp-1192954,Nb2Pt,"Nb, Pt",2,0.0,Tetragonal,136,P4_2/mnm,0.0,False,True
mp-18427,Nb2Al,"Al, Nb",2,0.0,Tetragonal,136,P4_2/mnm,0.0,False,True
mp-1193202,Mo2Ru,"Mo, Ru",2,0.04611149277777926,Tetragonal,136,P4_2/mnm,0.0,False,True
mp-1188393,Ga3Re,"Ga, Re",2,0.0,Tetragonal,136,P4_2/mnm,0.0,False,True
mp-17974,Na3Hg2,"Hg, Na",2,0.0,Tetragonal,136,P4_2/mnm,0.0,False,True
mp-8462,Hf3Al2,"Al, Hf",2,0.03970273833332527,Tetragonal,136,P4_2/mnm,0.0,False,True
mp-16723,Y3Al2,"Al, Y",2,0.0034791360000010485,Tetragonal,136,P4_2/mnm,0.0,False,True
mp-672204,Ga3Ru,"Ga, Ru",2,0.0,Tetragonal,136,P4_2/mnm,0.0,False,True
mp-510494,La5Sn3,"La, Sn",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-328,Zr2Ni,"Ni, Zr",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-570293,Nb5Ga3,"Ga, Nb",2,0.016266065937500684,Tetragonal,140,I4/mcm,0.0,False,True
mp-569833,Zr2Ga,"Ga, Zr",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-542484,Sr5Cd3,"Cd, Sr",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-1080448,AlPt3,"Al, Pt",2,0.0024148456250046024,Tetragonal,140,I4/mcm,0.0,False,True
mp-17720,Sr5Sn3,"Sn, Sr",2,0.003021452500000521,Tetragonal,140,I4/mcm,0.0,False,True
mp-570362,Sr5In3,"In, Sr",2,0.00672603554228024,Tetragonal,140,I4/mcm,0.0,False,True
mp-16724,Zr5Al3,"Al, Zr",2,0.022739610249995934,Tetragonal,140,I4/mcm,0.0,False,True
mp-861,Hf2Ni,"Hf, Ni",2,0.013278753333331395,Tetragonal,140,I4/mcm,0.0,False,True
mp-570896,Tl2Pd,"Pd, Tl",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-680302,Ca31Sn20,"Ca, Sn",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-1077297,Zr2Ir,"Ir, Zr",2,0.010654014722220495,Tetragonal,140,I4/mcm,0.0,False,True
