material_id,formula,elements,num_elements,energy_above_hull,crystal_system,spacegroup_number,spacegroup_symbol,band_gap,theoretical,is_metal
mp-623089,CaCdPb,"Ca, Cd, Pb",3,0.0,Hexagonal,189,P-62m,0.0,False,True
mp-1079860,HfGaNi,"Ga, Hf, Ni",3,0.0,Hexagonal,189,P-62m,0.0,False,True
mp-1080526,Zr6Ga2Fe,"Fe, Ga, Zr",3,0.0,Hexagonal,189,P-62m,0.0,False,True
mp-1224408,Hf6Al2Co,"Al, Co, Hf",3,0.0,Hexagonal,189,P-62m,0.0,True,True
mp-1078614,LaCdPd,"Cd, La, Pd",3,0.0,Hexagonal,189,P-62m,0.0,False,True
mp-21503,YMgIn,"In, Mg, Y",3,0.0,Hexagonal,189,P-62m,0.0,False,True
mp-1208964,ScAgSn,"Ag, Sc, Sn",3,0.0002601872222207646,Hexagonal,189,P-62m,0.0,True,True
mp-1078841,LaMgPd,"La, Mg, Pd",3,0.0,Hexagonal,189,P-62m,0.0,False,True
mp-1080815,ZrSnRh,"Rh, Sn, Zr",3,0.01707066555555503,Hexagonal,189,P-62m,0.0,False,True
mp-1205899,Zr6NiBi2,"Bi, Ni, Zr",3,0.0,Hexagonal,189,P-62m,0.0,True,True
mp-1087485,YInPd,"In, Pd, Y",3,0.0,Hexagonal,189,P-62m,0.0,False,True
mp-11984,YMgTl,"Mg, Tl, Y",3,0.0,Hexagonal,189,P-62m,0.0,False,True
mp-1223449,LaGa2Ni3,"Ga, La, Ni",3,0.0,Hexagonal,189,P-62m,0.0,True,True
mp-13090,YMgAl,"Al, Mg, Y",3,0.0,Hexagonal,189,P-62m,0.0,False,True
mp-13534,LaZnNi,"La, Ni, Zn",3,0.0,Hexagonal,189,P-62m,0.0,False,True
mp-21509,LaMgGa,"Ga, La, Mg",3,0.0,Hexagonal,189,P-62m,0.0,False,True
mp-13250,LaSnPt,"La, Pt, Sn",3,0.0,Hexagonal,189,P-62m,0.0,False,True
mp-1205954,LaSnIr,"Ir, La, Sn",3,0.0,Hexagonal,189,P-62m,0.0,True,True
mp-6908,YMgZn,"Mg, Y, Zn",3,0.0,Hexagonal,189,P-62m,0.0,False,True
mp-1224393,Hf6Al2Fe,"Al, Fe, Hf",3,0.0,Hexagonal,189,P-62m,0.0,True,True
mp-1080051,Zr6Ga2Ni,"Ga, Ni, Zr",3,0.0066635338888882956,Hexagonal,189,P-62m,0.0,False,True
mp-1209343,Sr2In4Au3,"Au, In, Sr",3,0.0,Hexagonal,189,P-62m,0.0,True,True
mp-1080605,MgGaAu,"Au, Ga, Mg",3,0.0,Hexagonal,189,P-62m,0.0,False,True
mp-1205957,Hf6NiBi2,"Bi, Hf, Ni",3,0.0,Hexagonal,189,P-62m,0.0,True,True
mp-11547,YTlPd,"Pd, Tl, Y",3,0.0,Hexagonal,189,P-62m,0.0,False,True
mp-571609,HfGaPt,"Ga, Hf, Pt",3,0.0,Hexagonal,190,P-62c,0.0,False,True
mp-607139,ZrSnIr,"Ir, Sn, Zr",3,0.0,Hexagonal,190,P-62c,0.0,False,True
mp-601253,ZrGaPt,"Ga, Pt, Zr",3,0.0,Hexagonal,190,P-62c,0.0,False,True
mp-2960,HfSnRh,"Hf, Rh, Sn",3,0.0,Hexagonal,190,P-62c,0.0,False,True
mp-20381,HfGaPd,"Ga, Hf, Pd",3,0.0,Hexagonal,190,P-62c,0.0,False,True
mp-18198,ScSnPt,"Pt, Sc, Sn",3,0.0,Hexagonal,190,P-62c,0.0,False,True
mp-4667,ZrSnRh,"Rh, Sn, Zr",3,0.0,Hexagonal,190,P-62c,0.0,False,True
mp-571619,HfAlPt,"Al, Hf, Pt",3,0.0,Hexagonal,190,P-62c,0.0,False,True
mp-22315,HfCoSn,"Co, Hf, Sn",3,0.0,Hexagonal,190,P-62c,0.0,False,True
mp-567927,ZrAlPt,"Al, Pt, Zr",3,0.004510663333332943,Hexagonal,190,P-62c,0.0,False,True
mp-17092,ScSnPd,"Pd, Sc, Sn",3,0.0,Hexagonal,190,P-62c,0.0,False,True
mp-542953,CaZn3Ni2,"Ca, Ni, Zn",3,0.0,Hexagonal,191,P6/mmm,0.0,False,True
mp-1103130,SrAl9Ni2,"Al, Ni, Sr",3,0.010969395555559203,Hexagonal,191,P6/mmm,0.0,False,True
mp-1103938,Sc(FeSn)6,"Fe, Sc, Sn",3,0.010976062884613391,Hexagonal,191,P6/mmm,0.0,False,True
mp-1191138,LaGaBi2,"Bi, Ga, La",3,0.0,Hexagonal,191,P6/mmm,0.0,False,True
mp-571263,KIn9Co2,"Co, In, K",3,0.0,Hexagonal,191,P6/mmm,0.0,False,True
mp-16766,LaAl2Ag3,"Ag, Al, La",3,0.06821519000000009,Hexagonal,191,P6/mmm,0.0,False,True
mp-680706,Y13Sn31Pd40,"Pd, Sn, Y",3,0.0,Hexagonal,191,P6/mmm,0.0,False,True
mp-753669,Hf(MnSn)6,"Hf, Mn, Sn",3,0.0,Hexagonal,191,P6/mmm,0.0,False,True
mp-30557,YGa2Co3,"Co, Ga, Y",3,0.0,Hexagonal,191,P6/mmm,0.0,False,True
mp-1025065,LaMn2Ni3,"La, Mn, Ni",3,0.05572169985632858,Hexagonal,191,P6/mmm,0.0,True,True
mp-12549,BaAl9Ni2,"Al, Ba, Ni",3,0.004556505555559198,Hexagonal,191,P6/mmm,0.0,False,True
mp-1104337,Y(VSn)6,"Sn, V, Y",3,0.0,Hexagonal,191,P6/mmm,0.0,False,True
mp-1222937,LaCo2Ni3,"Co, La, Ni",3,0.09433801416667364,Hexagonal,191,P6/mmm,0.0,True,True
mp-1071252,LaGa2Rh3,"Ga, La, Rh",3,0.0,Hexagonal,191,P6/mmm,0.0,False,True
mp-21201,LaGa3Pd2,"Ga, La, Pd",3,0.0,Hexagonal,191,P6/mmm,0.0,False,True
mp-1218349,SrAg3Pd2,"Ag, Pd, Sr",3,0.0,Hexagonal,191,P6/mmm,0.0,True,True
mp-1188481,YGa3Ni2,"Ga, Ni, Y",3,0.09433823956348864,Hexagonal,191,P6/mmm,0.0,False,True
mp-5063,YAl3Ni2,"Al, Ni, Y",3,0.0,Hexagonal,191,P6/mmm,0.0,False,True
mp-22260,Y(MnSn)6,"Mn, Sn, Y",3,0.0,Hexagonal,191,P6/mmm,0.0,False,True
mp-1215019,Ca10Al2Cu19,"Al, Ca, Cu",3,0.005725459128266053,Hexagonal,191,P6/mmm,0.0,True,True
mp-1227665,BaSrGa4,"Ba, Ga, Sr",3,0.0005568583333315225,Hexagonal,191,P6/mmm,0.0,True,True
mp-16483,BaAl9Fe2,"Al, Ba, Fe",3,0.0,Hexagonal,191,P6/mmm,0.0,False,True
mp-1210657,Mg(MnSn)6,"Mg, Mn, Sn",3,0.0157577157626001,Hexagonal,191,P6/mmm,0.0,True,True
mp-569886,KIn9Ni2,"In, K, Ni",3,0.023438626203703183,Hexagonal,191,P6/mmm,0.0,False,True
mp-1018743,LaNi3Rh2,"La, Ni, Rh",3,0.06488435833333561,Hexagonal,191,P6/mmm,0.0,True,True
mp-12697,Sc(MnSn)6,"Mn, Sc, Sn",3,0.0,Hexagonal,191,P6/mmm,0.0,False,True
mp-1222749,LaZn2Ni3,"La, Ni, Zn",3,0.0,Hexagonal,191,P6/mmm,0.0,True,True
mp-30815,LaAl3Pd2,"Al, La, Pd",3,0.0,Hexagonal,191,P6/mmm,0.0,False,True
mp-1222942,LaCu3Ni2,"Cu, La, Ni",3,0.0,Hexagonal,191,P6/mmm,0.0,True,True
mp-768613,Zr(MnSn)6,"Mn, Sn, Zr",3,0.0,Hexagonal,191,P6/mmm,0.0,False,True
mp-1222903,LaAl2Pt3,"Al, La, Pt",3,0.0,Hexagonal,191,P6/mmm,0.0,True,True
mp-1223084,LaGa2Pt3,"Ga, La, Pt",3,0.0,Hexagonal,191,P6/mmm,0.0,True,True
mp-1215948,YCo3Ni2,"Co, Ni, Y",3,0.04128338390624542,Hexagonal,191,P6/mmm,0.0,True,True
mp-1105630,LaGa2Co3,"Co, Ga, La",3,0.023653108333333783,Hexagonal,191,P6/mmm,0.0,False,True
mp-1207446,Zr(FeSn)6,"Fe, Sn, Zr",3,0.03008082730768802,Hexagonal,191,P6/mmm,0.0,True,True
mp-16491,SrAl9Co2,"Al, Co, Sr",3,0.0,Hexagonal,191,P6/mmm,0.0,False,True
mp-11350,CaAl9Co2,"Al, Ca, Co",3,0.0,Hexagonal,191,P6/mmm,0.0,False,True
mp-1018742,LaNi2Rh3,"La, Ni, Rh",3,0.0,Hexagonal,191,P6/mmm,0.0,True,True
mp-1095357,BaIn9Ir2,"Ba, In, Ir",3,0.0,Hexagonal,191,P6/mmm,0.0,False,True
mp-30659,YGa2Ni3,"Ga, Ni, Y",3,0.0,Hexagonal,191,P6/mmm,0.0,False,True
mp-1222765,LaZn3Ni2,"La, Ni, Zn",3,0.0,Hexagonal,191,P6/mmm,0.0,True,True
mp-1211224,LaCo3Ni2,"Co, La, Ni",3,0.07202322111111137,Hexagonal,191,P6/mmm,0.0,True,True
mp-1222916,LaCu2Ni3,"Cu, La, Ni",3,0.0,Hexagonal,191,P6/mmm,0.0,True,True
mp-1220784,NaInSn2,"In, Na, Sn",3,0.0,Orthorhombic,19,P2_12_12_1,0.6527000000000003,True,False
mp-1105577,La5RuPb3,"La, Pb, Ru",3,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-1106301,Zr5CuSn3,"Cu, Sn, Zr",3,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-1205473,Zr5AgPb3,"Ag, Pb, Zr",3,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-1208243,Ti5NiSn3,"Ni, Sn, Ti",3,0.01614615777777839,Hexagonal,193,P6_3/mcm,0.0,True,True
mp-1189981,Zr5ZnSn3,"Sn, Zn, Zr",3,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-1207860,Y6Nb4Al43,"Al, Nb, Y",3,0.0020378422641513794,Hexagonal,193,P6_3/mcm,0.02259999999999973,True,False
mp-607409,Hf5CuPb3,"Cu, Hf, Pb",3,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-510321,Zr5AlSn3,"Al, Sn, Zr",3,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-567915,La3MnBi5,"Bi, La, Mn",3,0.07853153411877223,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-1203616,Y6Al43Cr4,"Al, Cr, Y",3,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-1188159,Zr5CuBi3,"Bi, Cu, Zr",3,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-1189978,Hf5GaSn3,"Ga, Hf, Sn",3,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-1188901,La5ZnPb3,"La, Pb, Zn",3,0.009314453888881857,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-1188583,La5FePb3,"Fe, La, Pb",3,0.08644216555555584,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-1208283,Ti5CoSn3,"Co, Sn, Ti",3,0.0,Hexagonal,193,P6_3/mcm,0.0,True,True
mp-696132,Zr5ZnPb3,"Pb, Zn, Zr",3,0.0,Hexagonal,193,P6_3/mcm,0.0,True,True
mp-1208279,Ti5AgSn3,"Ag, Sn, Ti",3,0.012991985925928873,Hexagonal,193,P6_3/mcm,0.0,True,True
mp-1207858,Y6Ti4Al43,"Al, Ti, Y",3,0.0,Hexagonal,193,P6_3/mcm,0.0,True,True
mp-1188487,Zr5SnPb3,"Pb, Sn, Zr",3,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-1189076,La5CuBi3,"Bi, Cu, La",3,0.015253501666665947,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-1208400,Ti5MnSn3,"Mn, Sn, Ti",3,0.008262041011909638,Hexagonal,193,P6_3/mcm,0.0,True,True
mp-646750,Y5CuPb3,"Cu, Pb, Y",3,0.028171417051282788,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-1189916,Zr5CdPb3,"Cd, Pb, Zr",3,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-1189448,Zr5GaPb3,"Ga, Pb, Zr",3,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-569411,La3ScBi5,"Bi, La, Sc",3,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-1106219,Zr5AlPb3,"Al, Pb, Zr",3,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-1212523,Hf5NiSn3,"Hf, Ni, Sn",3,0.019575682333332622,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-1188531,Zr5CuPb3,"Cu, Pb, Zr",3,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-1188521,La5CoPb3,"Co, La, Pb",3,0.017650232019741807,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-1189765,Zr5In3Cu,"Cu, In, Zr",3,0.03612805888888815,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-31469,Hf5CuSn3,"Cu, Hf, Sn",3,0.0,Hexagonal,193,P6_3/mcm,0.0,True,True
mp-30644,Hf3Nb2Ga3,"Ga, Hf, Nb",3,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-31207,Zr5GaSn3,"Ga, Sn, Zr",3,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-1208517,Ti5FeSn3,"Fe, Sn, Ti",3,0.020267562857137378,Hexagonal,193,P6_3/mcm,0.0,True,True
mp-1208239,Ti5CuSn3,"Cu, Sn, Ti",3,0.0,Hexagonal,193,P6_3/mcm,0.0,True,True
mp-1208220,Ti5Sn3Au,"Au, Sn, Ti",3,0.011666334333330752,Hexagonal,193,P6_3/mcm,0.0,True,True
mp-1214183,Ca6Al43W4,"Al, Ca, W",3,0.0,Hexagonal,193,P6_3/mcm,0.0,True,True
mp-1188578,La5CuPb3,"Cu, La, Pb",3,0.01916577944444331,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-1212187,Hf3Ti2Ga3,"Ga, Hf, Ti",3,0.0,Hexagonal,193,P6_3/mcm,0.0,True,True
mp-1190397,Zr5In3Ag,"Ag, In, Zr",3,0.0269953788888877,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-1212526,Hf5CoSn3,"Co, Hf, Sn",3,0.02956743533333217,Hexagonal,193,P6_3/mcm,0.0,True,True
mp-1210041,Nb6Al11Ir,"Al, Ir, Nb",3,0.0523411046555573,Hexagonal,193,P6_3/mcm,0.0,True,True
mp-1208323,Ti5CuBi3,"Bi, Cu, Ti",3,0.0,Hexagonal,193,P6_3/mcm,0.0,True,True
mp-568964,La3MgBi5,"Bi, La, Mg",3,0.020195176111108992,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-1190391,Zr5InPb3,"In, Pb, Zr",3,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-680754,Ca5CuPb3,"Ca, Cu, Pb",3,0.04950436988888818,Hexagonal,193,P6_3/mcm,0.0,True,True
mp-542804,La5NiPb3,"La, Ni, Pb",3,0.018664484444438578,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-30676,Zr3Ti2Ga3,"Ga, Ti, Zr",3,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-1106117,La5AgPb3,"Ag, La, Pb",3,0.0008291061111069808,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-1199868,Y6Al43W4,"Al, W, Y",3,0.0,Hexagonal,193,P6_3/mcm,0.0,False,True
mp-1207857,Y6Ta4Al43,"Al, Ta, Y",3,0.0,Hexagonal,193,P6_3/mcm,0.006000000000000227,True,False
mp-580161,Na3InBi2,"Bi, In, Na",3,0.0,Monoclinic,14,P2_1/c,0.06889999999999974,False,False
mp-31483,Na5TlSn3,"Na, Sn, Tl",3,0.0,Monoclinic,14,P2_1/c,0.05259999999999998,False,False
mp-1196215,La2MgNi2,"La, Mg, Ni",3,0.000982238249998879,Monoclinic,14,P2_1/c,0.0,False,True
mp-504985,Ba(GaPt)2,"Ba, Ga, Pt",3,0.0,Monoclinic,14,P2_1/c,0.0,False,True
mp-1102982,LaGaNi,"Ga, La, Ni",3,0.0,Monoclinic,14,P2_1/c,0.0,False,True
mp-29387,K5SnBi3,"Bi, K, Sn",3,0.004762291087963888,Monoclinic,14,P2_1/c,0.0032999999999998586,False,False
mp-1194038,Na(GaAu2)2,"Au, Ga, Na",3,0.010743824999997376,Monoclinic,14,P2_1/c,0.0,False,True
mp-1185199,La5Al2Ru3,"Al, La, Ru",3,0.0,Cubic,199,I2_13,0.00590000000000046,False,False
mp-1220523,Nb3ZnAu,"Au, Nb, Zn",3,0.045375435999998714,Cubic,198,P2_13,0.0,True,True
mp-1103566,K4ZnBi2,"Bi, K, Zn",3,0.0,Orthorhombic,20,C222_1,0.32909999999999995,False,False
mp-1228822,AlV6Sn,"Al, Sn, V",3,0.0070780700000003804,Cubic,200,Pm-3,0.0,True,True
mp-1221468,Mo6OsRu,"Mo, Os, Ru",3,0.03791769729166816,Cubic,200,Pm-3,0.0,True,True
mp-1216457,V6CoRh,"Co, Rh, V",3,0.010898097500001924,Cubic,200,Pm-3,0.0,True,True
mp-1214079,Ca6Cd32Cu,"Ca, Cd, Cu",3,0.010066790384615665,Cubic,200,Pm-3,0.0,True,True
mp-30910,Mg2Ga5Cu6,"Cu, Ga, Mg",3,0.0,Cubic,200,Pm-3,0.0,False,True
mp-1216460,V6CoIr,"Co, Ir, V",3,0.014149051874998264,Cubic,200,Pm-3,0.0,True,True
mp-1220362,Nb6AlSn,"Al, Nb, Sn",3,0.03333992449999812,Cubic,200,Pm-3,0.0,True,True
mp-607437,Na2In5Au6,"Au, In, Na",3,0.01902666141025433,Cubic,200,Pm-3,0.0,False,True
mp-1220342,Nb6GaSn,"Ga, Nb, Sn",3,0.0480320459375001,Cubic,200,Pm-3,0.0,True,True
mp-1228807,AlV6Ga,"Al, Ga, V",3,0.0,Cubic,200,Pm-3,0.0,True,True
mp-1220418,Nb6RuRh,"Nb, Rh, Ru",3,0.004779119999998471,Cubic,200,Pm-3,0.0,True,True
mp-30178,Mg2Al5Cu6,"Al, Cu, Mg",3,0.0,Cubic,200,Pm-3,0.0,False,True
mp-1220356,Nb6PtAu,"Au, Nb, Pt",3,0.0,Cubic,200,Pm-3,0.0,True,True
mp-1220391,Nb6PdPt,"Nb, Pd, Pt",3,0.016736528749998314,Cubic,200,Pm-3,0.0,True,True
mp-1221465,Mo6IrRu,"Ir, Mo, Ru",3,0.06692294416666655,Cubic,200,Pm-3,0.0,True,True
mp-1216451,V6GaSn,"Ga, Sn, V",3,0.019251374999999626,Cubic,200,Pm-3,0.0,True,True
mp-1220417,Nb6PdRh,"Nb, Pd, Rh",3,0.017379459999999014,Cubic,200,Pm-3,0.0,True,True
mp-1216439,V6CoNi,"Co, Ni, V",3,0.0005113562500014268,Cubic,200,Pm-3,0.0,True,True
mp-570806,Mg30Al24Ag19,"Ag, Al, Mg",3,0.09304620397260344,Cubic,200,Pm-3,0.0,True,True
mp-1220409,Nb6OsAu,"Au, Nb, Os",3,0.0,Cubic,200,Pm-3,0.0,True,True
mp-1217024,Ti6PtAu,"Au, Pt, Ti",3,0.0011067149999988146,Cubic,200,Pm-3,0.0,True,True
mp-1220348,Nb6AlGa,"Al, Ga, Nb",3,0.049075181687499025,Cubic,200,Pm-3,0.0,True,True
mp-1216443,V6FeNi,"Fe, Ni, V",3,0.0,Cubic,200,Pm-3,0.0,True,True
mp-1210379,Sc50In3Rh13,"In, Rh, Sc",3,0.0,Cubic,202,Fm-3,0.0,True,True
mp-1210294,Sc25InIr7,"In, Ir, Sc",3,0.0,Cubic,202,Fm-3,0.0,True,True
mp-1197924,Y2Ga2Co15,"Co, Ga, Y",3,0.05610546368420888,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-20024,LaCuSn,"Cu, La, Sn",3,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-865625,Na2MgSn,"Mg, Na, Sn",3,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1025045,TiGaPd,"Ga, Pd, Ti",3,0.0,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-20987,YZnSn,"Sn, Y, Zn",3,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1071737,YZnGa,"Ga, Y, Zn",3,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1192597,Y10Cd3Pd,"Cd, Pd, Y",3,0.0049282019642866715,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1005986,Zr9CoMo4,"Co, Mo, Zr",3,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1217791,Ta2Cr3Cu,"Cr, Cu, Ta",3,0.07244452541666391,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-1018744,LaPbAu,"Au, La, Pb",3,0.010193703333330362,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1218018,Ta2GaNi3,"Ga, Ni, Ta",3,0.029826270698926294,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-1198904,Ca4Mg13Zn29,"Ca, Mg, Zn",3,0.023134893363168763,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1218121,Ta2GaCo3,"Co, Ga, Ta",3,0.04094500255555644,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-10892,MnAlPt,"Al, Mn, Pt",3,0.05841015318965592,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1214979,Ba3LiIn11,"Ba, In, Li",3,0.04455916355555711,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-1079175,MgGaAu2,"Au, Ga, Mg",3,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1215817,Zr2GaCo3,"Co, Ga, Zr",3,0.005351662499998078,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-1215595,Zr2AlFe3,"Al, Fe, Zr",3,0.0,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-569834,LiCu2Sn,"Cu, Li, Sn",3,0.0047172531249990435,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1223870,Hf2Al3Pd,"Al, Hf, Pd",3,0.0,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-31018,SrAgBi,"Ag, Bi, Sr",3,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1210773,MnGaNi,"Ga, Mn, Ni",3,0.011312523017240395,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-1212250,LaZnNi2,"La, Ni, Zn",3,0.030884820507246502,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-1078242,YAlPd2,"Al, Pd, Y",3,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-569151,MnGaPt,"Ga, Mn, Pt",3,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1217248,Ti2Al3Ni,"Al, Ni, Ti",3,0.024952067750002804,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-568234,Na4CaSn6,"Ca, Na, Sn",3,0.0022667457727285623,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1222029,Mn2GaCu3,"Cu, Ga, Mn",3,0.0,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-1198320,Y2Cu5Ni12,"Cu, Ni, Y",3,0.03683442263157666,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-1206556,MnCoSn,"Co, Mn, Sn",3,0.09642074951149571,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-1215796,Zr2Co3Mo,"Co, Mo, Zr",3,0.011225496249998912,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-1207800,Y2Cr2Fe15,"Cr, Fe, Y",3,0.03843841763157663,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-1196730,Y2Al3Fe14,"Al, Fe, Y",3,0.03171543315789638,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1192484,Y10Cd3Ru,"Cd, Ru, Y",3,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1193334,Hf9CoRe4,"Co, Hf, Re",3,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1205318,BaAgBi,"Ag, Ba, Bi",3,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1192560,Y10Cd3Ni,"Cd, Ni, Y",3,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-973612,Hf9CoMo4,"Co, Hf, Mo",3,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1071876,CaAgBi,"Ag, Bi, Ca",3,0.04563347000000073,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1194431,Hf9FeW4,"Fe, Hf, W",3,0.001988943660716558,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1018741,LaCuPb,"Cu, La, Pb",3,0.01849763166666385,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1224377,Hf2Al3Co,"Al, Co, Hf",3,0.007234053992533518,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-8914,SrGaSn,"Ga, Sn, Sr",3,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1208806,Sr2Mg3Al,"Al, Mg, Sr",3,0.027220145833332765,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-1208710,Sr4Mg3Al5,"Al, Mg, Sr",3,0.021198464583334076,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-1102307,Zr2V3Ru,"Ru, V, Zr",3,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1215662,Zr2CrFe3,"Cr, Fe, Zr",3,0.03743915666666808,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-1071862,YAlZn,"Al, Y, Zn",3,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1224435,Hf2V3Ru,"Hf, Ru, V",3,0.0,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-1218041,TaAlNi6,"Al, Ni, Ta",3,0.0,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-1207156,LiInRh,"In, Li, Rh",3,0.024632655000001336,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-510441,YInPt2,"In, Pt, Y",3,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-20743,LaInPd2,"In, La, Pd",3,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1072802,CaZnSn,"Ca, Sn, Zn",3,0.034536365000000124,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1220738,Nb2GaNi3,"Ga, Nb, Ni",3,0.020976291199377606,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-1019279,SrZnSn,"Sn, Sr, Zn",3,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1019087,CaSnHg,"Ca, Hg, Sn",3,0.06873256333333622,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1207274,LiGaIr,"Ga, Ir, Li",3,0.0,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-1211673,Li7Mg8Zn9,"Li, Mg, Zn",3,0.0,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-1218034,Ta2V3Cu,"Cu, Ta, V",3,0.05079110916667062,Hexagonal,194,P6_3/mmc,0.0,True,True
mp-569218,Ba3Al3Ga2,"Al, Ba, Ga",3,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1072286,YSnAu,"Au, Sn, Y",3,0.08963306500000101,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1018714,HfGaCu,"Cu, Ga, Hf",3,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-13218,YMg2Cu9,"Cu, Mg, Y",3,0.0,Hexagonal,194,P6_3/mmc,0.0,False,True
mp-1214568,Ba4(Sn3Bi)3,"Ba, Bi, Sn",3,0.0,Hexagonal,194,P6_3/mmc,0.0,True,True
