material_id,formula,elements,num_elements,energy_above_hull,crystal_system,spacegroup_number,spacegroup_symbol,band_gap,theoretical,is_metal
mp-1188235,MnV2Ga2Co3,"Co, Ga, Mn, V",4,0.010387865937492968,Cubic,224,Pn-3m,0.0,True,True
mp-1211956,K2Na4ZnSn2,"K, Na, Sn, Zn",4,0.0,Monoclinic,14,P2_1/c,0.5203999999999998,True,False
mp-1215402,ZrGa6(FeCo)3,"Co, Fe, Ga, Zr",4,0.029820183510490317,Triclinic,2,P-1,0.0,True,True
mp-1216162,YFe5Co5Mo2,"Co, Fe, Mo, Y",4,0.037858450769231666,Triclinic,2,P-1,0.0,True,True
mp-1215819,YV2(FeCo)5,"Co, Fe, V, Y",4,0.053727012120727835,Orthorhombic,44,Imm2,0.0,True,True
mp-1216155,YFe6Co5W,"Co, Fe, W, Y",4,0.053095247596150585,Orthorhombic,44,Imm2,0.0,True,True
mp-1215977,YMg(CoNi)2,"Co, Mg, Ni, Y",4,0.011073739950978378,Orthorhombic,44,Imm2,0.0,True,True
mp-1216006,YFe6Co5Re,"Co, Fe, Re, Y",4,0.06688715721153748,Orthorhombic,44,Imm2,0.0,True,True
mp-1195406,LaMgAl7Fe2,"Al, Fe, La, Mg",4,0.008206712727270471,Orthorhombic,55,Pbam,0.0,False,True
mp-1012640,CrFeCoNi,"Co, Cr, Fe, Ni",4,0.06658532291666752,Monoclinic,6,Pm,0.0,True,True
mp-1224683,MgSc8Ga15Cu29,"Cu, Ga, Mg, Sc",4,0.08510933660377429,Monoclinic,6,Pm,0.0,True,True
mp-568329,K3Na2SnBi3,"Bi, K, Na, Sn",4,0.0,Orthorhombic,73,Ibca,0.0026999999999999247,False,False
mp-1218470,SrCa(Ni2Sn)4,"Ca, Ni, Sn, Sr",4,0.0012239425000002413,Tetragonal,97,I422,0.0,True,True
mp-1223353,KRb(InAu2)4,"Au, In, K, Rb",4,0.005465618928571114,Tetragonal,97,I422,0.0,True,True
mp-1225915,La2Al6CuAu,"Al, Au, Cu, La",4,0.0033723500000029105,Tetragonal,99,P4mm,0.0,True,True
mp-1224737,Fe2CuNiPt4,"Cu, Fe, Ni, Pt",4,0.03267459375000037,Tetragonal,99,P4mm,0.0,True,True
mp-1224198,K4Ba2SnBi4,"Ba, Bi, K, Sn",4,0.0,Monoclinic,8,Cm,0.09889999999999999,True,False
mp-1215301,ZrTi(CrFe)2,"Cr, Fe, Ti, Zr",4,0.07369118666666985,Monoclinic,8,Cm,0.0,True,True
